frame_number,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral,face_confidence,region,raw_output,source
3571,happy,0.3953387029469013,4.034271139374823e-07,0.00022064755285100546,97.44694232940674,0.00934986601350829,0.28163790702819824,1.866506040096283,0.9,"{'x': 629, 'y': 199, 'w': 574, 'h': 574, 'left_eye': (1022, 425), 'right_eye': (805, 417)}","{'angry': 0.3953387029469013, 'disgust': 4.034271139374823e-07, 'fear': 0.00022064755285100546, 'happy': 97.44694232940674, 'sad': 0.00934986601350829, 'surprise': 0.28163790702819824, 'neutral': 1.866506040096283}",Entrepreneur
3572,happy,27.441483736038208,1.4539315884576354e-05,0.01537823409307748,58.07746648788452,0.4942861385643482,5.792485177516937,8.17888230085373,0.9,"{'x': 634, 'y': 195, 'w': 575, 'h': 575, 'left_eye': (1028, 422), 'right_eye': (806, 417)}","{'angry': 27.441483736038208, 'disgust': 1.4539315884576354e-05, 'fear': 0.01537823409307748, 'happy': 58.07746648788452, 'sad': 0.4942861385643482, 'surprise': 5.792485177516937, 'neutral': 8.17888230085373}",Entrepreneur
3573,angry,91.28145575523376,0.0001653388494560204,0.06259860820136964,0.16675652004778385,0.8568918332457542,0.5987450480461121,7.033386081457138,0.88,"{'x': 639, 'y': 187, 'w': 577, 'h': 577, 'left_eye': (1031, 419), 'right_eye': (812, 413)}","{'angry': 91.28145575523376, 'disgust': 0.0001653388494560204, 'fear': 0.06259860820136964, 'happy': 0.16675652004778385, 'sad': 0.8568918332457542, 'surprise': 0.5987450480461121, 'neutral': 7.033386081457138}",Entrepreneur
3574,angry,94.24467086791992,0.0022484859073301777,0.7292855530977249,0.1114049693569541,1.0316722095012665,2.464401535689831,1.416310854256153,0.89,"{'x': 641, 'y': 185, 'w': 572, 'h': 572, 'left_eye': (1032, 412), 'right_eye': (816, 407)}","{'angry': 94.24467086791992, 'disgust': 0.0022484859073301777, 'fear': 0.7292855530977249, 'happy': 0.1114049693569541, 'sad': 1.0316722095012665, 'surprise': 2.464401535689831, 'neutral': 1.416310854256153}",Entrepreneur
3575,angry,75.74911117553711,0.004940628059557639,0.4737492185086012,0.3143487963825464,3.510349988937378,2.203599736094475,17.743897438049316,0.91,"{'x': 641, 'y': 184, 'w': 572, 'h': 572, 'left_eye': (1037, 414), 'right_eye': (821, 406)}","{'angry': 75.74911117553711, 'disgust': 0.004940628059557639, 'fear': 0.4737492185086012, 'happy': 0.3143487963825464, 'sad': 3.510349988937378, 'surprise': 2.203599736094475, 'neutral': 17.743897438049316}",Entrepreneur
3576,angry,82.80871510505676,0.0034622640669113025,1.872125081717968,0.19505865639075637,0.6733523681759834,13.228586316108704,1.2187005952000618,0.89,"{'x': 647, 'y': 182, 'w': 575, 'h': 575, 'left_eye': (1036, 412), 'right_eye': (824, 408)}","{'angry': 82.80871510505676, 'disgust': 0.0034622640669113025, 'fear': 1.872125081717968, 'happy': 0.19505865639075637, 'sad': 0.6733523681759834, 'surprise': 13.228586316108704, 'neutral': 1.2187005952000618}",Entrepreneur
3577,neutral,24.033311009407043,0.013154502084944397,0.7987017743289471,6.153195351362228,5.840792506933212,2.13280338793993,61.02803945541382,0.9,"{'x': 648, 'y': 184, 'w': 576, 'h': 576, 'left_eye': (1044, 413), 'right_eye': (826, 408)}","{'angry': 24.033311009407043, 'disgust': 0.013154502084944397, 'fear': 0.7987017743289471, 'happy': 6.153195351362228, 'sad': 5.840792506933212, 'surprise': 2.13280338793993, 'neutral': 61.02803945541382}",Entrepreneur
3578,neutral,9.032446146011353,0.0012244485333212651,0.19961423240602016,8.002112805843353,11.883482336997986,0.93502476811409,69.94609832763672,0.9,"{'x': 652, 'y': 184, 'w': 569, 'h': 569, 'left_eye': (1046, 411), 'right_eye': (828, 408)}","{'angry': 9.032446146011353, 'disgust': 0.0012244485333212651, 'fear': 0.19961423240602016, 'happy': 8.002112805843353, 'sad': 11.883482336997986, 'surprise': 0.93502476811409, 'neutral': 69.94609832763672}",Entrepreneur
3579,neutral,4.327387362718582,0.00011801408845713013,0.08657290018163621,8.521903306245804,9.692734479904175,0.3345764707773924,77.03670859336853,0.91,"{'x': 657, 'y': 182, 'w': 570, 'h': 570, 'left_eye': (1046, 413), 'right_eye': (835, 409)}","{'angry': 4.327387362718582, 'disgust': 0.00011801408845713013, 'fear': 0.08657290018163621, 'happy': 8.521903306245804, 'sad': 9.692734479904175, 'surprise': 0.3345764707773924, 'neutral': 77.03670859336853}",Entrepreneur
3580,angry,90.76594710350037,2.7699846327777777e-05,0.6955633871257305,0.08115971577353776,0.3009564010426402,7.08405002951622,1.0722983628511429,0.87,"{'x': 656, 'y': 181, 'w': 590, 'h': 590, 'left_eye': (1049, 415), 'right_eye': (839, 413)}","{'angry': 90.76594710350037, 'disgust': 2.7699846327777777e-05, 'fear': 0.6955633871257305, 'happy': 0.08115971577353776, 'sad': 0.3009564010426402, 'surprise': 7.08405002951622, 'neutral': 1.0722983628511429}",Entrepreneur
