frame_number,dominant_emotion,angry,disgust,fear,happy,sad,surprise,neutral,face_confidence,region,raw_output,source
2558,angry,56.74161830644389,1.1620275222328278,4.8204278414931485,0.024915361367942528,25.120338783223772,0.47938831955035693,11.651281368579701,0.93,"{'x': 704, 'y': 285, 'w': 551, 'h': 551, 'left_eye': (1088, 491), 'right_eye': (865, 496)}","{'angry': 56.74161830644389, 'disgust': 1.1620275222328278, 'fear': 4.8204278414931485, 'happy': 0.024915361367942528, 'sad': 25.120338783223772, 'surprise': 0.47938831955035693, 'neutral': 11.651281368579701}",Investor 1
2559,angry,62.28560209274292,0.2759259194135666,3.5856399685144424,0.003791831841226667,27.71208882331848,0.026984894066117704,6.109965965151787,0.93,"{'x': 696, 'y': 282, 'w': 562, 'h': 562, 'left_eye': (1090, 491), 'right_eye': (863, 496)}","{'angry': 62.28560209274292, 'disgust': 0.2759259194135666, 'fear': 3.5856399685144424, 'happy': 0.003791831841226667, 'sad': 27.71208882331848, 'surprise': 0.026984894066117704, 'neutral': 6.109965965151787}",Investor 1
2560,angry,63.01536560058594,0.8756062015891075,3.9723075926303864,0.011071708286181092,25.919607281684875,0.11676107533276081,6.089281663298607,0.92,"{'x': 697, 'y': 283, 'w': 559, 'h': 559, 'left_eye': (1088, 492), 'right_eye': (860, 495)}","{'angry': 63.01536560058594, 'disgust': 0.8756062015891075, 'fear': 3.9723075926303864, 'happy': 0.011071708286181092, 'sad': 25.919607281684875, 'surprise': 0.11676107533276081, 'neutral': 6.089281663298607}",Investor 1
2561,angry,64.33340694507402,0.45974774232493293,3.7672570358071944,0.004364421589368006,25.512678951780735,0.058766667508582324,5.863778642641225,0.93,"{'x': 694, 'y': 281, 'w': 564, 'h': 564, 'left_eye': (1090, 491), 'right_eye': (866, 497)}","{'angry': 64.33340694507402, 'disgust': 0.45974774232493293, 'fear': 3.7672570358071944, 'happy': 0.004364421589368006, 'sad': 25.512678951780735, 'surprise': 0.058766667508582324, 'neutral': 5.863778642641225}",Investor 1
2562,angry,74.93130265847476,3.330384591863703,6.652448374324843,0.0037012051371897174,12.693379842445832,0.37389674490204394,2.014895209955598,0.95,"{'x': 691, 'y': 282, 'w': 569, 'h': 569, 'left_eye': (1090, 493), 'right_eye': (867, 498)}","{'angry': 74.93130265847476, 'disgust': 3.330384591863703, 'fear': 6.652448374324843, 'happy': 0.0037012051371897174, 'sad': 12.693379842445832, 'surprise': 0.37389674490204394, 'neutral': 2.014895209955598}",Investor 1
2563,angry,61.163973808288574,0.2622118452563882,3.307902440428734,0.006044503970770165,27.606377005577087,0.036028679460287094,7.617456465959549,0.93,"{'x': 698, 'y': 284, 'w': 559, 'h': 559, 'left_eye': (1091, 492), 'right_eye': (863, 495)}","{'angry': 61.163973808288574, 'disgust': 0.2622118452563882, 'fear': 3.307902440428734, 'happy': 0.006044503970770165, 'sad': 27.606377005577087, 'surprise': 0.036028679460287094, 'neutral': 7.617456465959549}",Investor 1
2564,angry,86.42597794532776,1.9604936242103577,3.7776440382003784,0.0011724357136699837,6.705769896507263,0.2818555338308215,0.8470917120575905,0.94,"{'x': 693, 'y': 277, 'w': 573, 'h': 573, 'left_eye': (1090, 491), 'right_eye': (864, 495)}","{'angry': 86.42597794532776, 'disgust': 1.9604936242103577, 'fear': 3.7776440382003784, 'happy': 0.0011724357136699837, 'sad': 6.705769896507263, 'surprise': 0.2818555338308215, 'neutral': 0.8470917120575905}",Investor 1
2565,angry,79.0601372718811,0.7963372394442558,4.278409481048584,0.0021396646843641065,13.810834288597107,0.051047420129179955,2.00109276920557,0.93,"{'x': 694, 'y': 279, 'w': 568, 'h': 568, 'left_eye': (1089, 492), 'right_eye': (867, 498)}","{'angry': 79.0601372718811, 'disgust': 0.7963372394442558, 'fear': 4.278409481048584, 'happy': 0.0021396646843641065, 'sad': 13.810834288597107, 'surprise': 0.051047420129179955, 'neutral': 2.00109276920557}",Investor 1
2566,angry,82.10335373878479,3.590250387787819,5.502350628376007,0.002358358324272558,7.364237308502197,0.31514381989836693,1.122309546917677,0.95,"{'x': 694, 'y': 280, 'w': 573, 'h': 573, 'left_eye': (1088, 493), 'right_eye': (867, 496)}","{'angry': 82.10335373878479, 'disgust': 3.590250387787819, 'fear': 5.502350628376007, 'happy': 0.002358358324272558, 'sad': 7.364237308502197, 'surprise': 0.31514381989836693, 'neutral': 1.122309546917677}",Investor 1
2567,angry,79.44905161857605,2.583238296210766,5.821793153882027,0.002602544191177003,9.991781413555145,0.24331342428922653,1.9082188606262207,0.95,"{'x': 693, 'y': 281, 'w': 572, 'h': 572, 'left_eye': (1090, 492), 'right_eye': (861, 496)}","{'angry': 79.44905161857605, 'disgust': 2.583238296210766, 'fear': 5.821793153882027, 'happy': 0.002602544191177003, 'sad': 9.991781413555145, 'surprise': 0.24331342428922653, 'neutral': 1.9082188606262207}",Investor 1
2568,angry,79.58641526618095,0.31745112064934494,2.741439990189075,0.0022153438705434163,14.825787533866617,0.08297768566810701,2.443721849842182,0.95,"{'x': 701, 'y': 281, 'w': 564, 'h': 564, 'left_eye': (1090, 492), 'right_eye': (865, 496)}","{'angry': 79.58641526618095, 'disgust': 0.31745112064934494, 'fear': 2.741439990189075, 'happy': 0.0022153438705434163, 'sad': 14.825787533866617, 'surprise': 0.08297768566810701, 'neutral': 2.443721849842182}",Investor 1
2569,angry,63.02483677864075,0.1565180835314095,2.9666833579540253,0.00535330327693373,22.129328548908234,0.03224863903596997,11.68503612279892,0.95,"{'x': 705, 'y': 290, 'w': 550, 'h': 550, 'left_eye': (1088, 493), 'right_eye': (868, 498)}","{'angry': 63.02483677864075, 'disgust': 0.1565180835314095, 'fear': 2.9666833579540253, 'happy': 0.00535330327693373, 'sad': 22.129328548908234, 'surprise': 0.03224863903596997, 'neutral': 11.68503612279892}",Investor 1
2570,angry,70.04217326892456,0.10129378082491641,2.922994817673851,0.0024566086367452077,21.198735904618257,0.0076538502085920545,5.724701254051999,0.95,"{'x': 700, 'y': 286, 'w': 560, 'h': 560, 'left_eye': (1091, 493), 'right_eye': (853, 496)}","{'angry': 70.04217326892456, 'disgust': 0.10129378082491641, 'fear': 2.922994817673851, 'happy': 0.0024566086367452077, 'sad': 21.198735904618257, 'surprise': 0.0076538502085920545, 'neutral': 5.724701254051999}",Investor 1
2571,angry,82.5474847881487,0.2858450806644607,3.2870894394570254,0.004605197593087932,11.575370226822509,0.04608068249576137,2.253522299440044,0.95,"{'x': 696, 'y': 284, 'w': 565, 'h': 565, 'left_eye': None, 'right_eye': None}","{'angry': 82.5474847881487, 'disgust': 0.2858450806644607, 'fear': 3.2870894394570254, 'happy': 0.004605197593087932, 'sad': 11.575370226822509, 'surprise': 0.04608068249576137, 'neutral': 2.253522299440044}",Investor 1
2572,angry,74.11795854568481,0.17480504466220737,2.4205131456255913,0.003250962618039921,15.441881120204926,0.03508549416437745,7.806510478258133,0.95,"{'x': 712, 'y': 294, 'w': 542, 'h': 542, 'left_eye': (1092, 493), 'right_eye': (866, 497)}","{'angry': 74.11795854568481, 'disgust': 0.17480504466220737, 'fear': 2.4205131456255913, 'happy': 0.003250962618039921, 'sad': 15.441881120204926, 'surprise': 0.03508549416437745, 'neutral': 7.806510478258133}",Investor 1
2573,angry,65.37884657130796,0.11075172962268943,3.1308852143150823,0.004942796884153971,21.591442417078305,0.016402619576114514,9.766737045852786,0.95,"{'x': 705, 'y': 292, 'w': 551, 'h': 551, 'left_eye': (1089, 494), 'right_eye': (865, 498)}","{'angry': 65.37884657130796, 'disgust': 0.11075172962268943, 'fear': 3.1308852143150823, 'happy': 0.004942796884153971, 'sad': 21.591442417078305, 'surprise': 0.016402619576114514, 'neutral': 9.766737045852786}",Investor 1
2574,angry,89.39081303963816,0.2852125200510049,2.9703281635437206,0.00095646084934309,6.4199164712329475,0.03271114936752908,0.9000689864240868,0.96,"{'x': 695, 'y': 282, 'w': 571, 'h': 571, 'left_eye': (1088, 494), 'right_eye': (861, 496)}","{'angry': 89.39081303963816, 'disgust': 0.2852125200510049, 'fear': 2.9703281635437206, 'happy': 0.00095646084934309, 'sad': 6.4199164712329475, 'surprise': 0.03271114936752908, 'neutral': 0.9000689864240868}",Investor 1
2575,angry,86.292165517807,0.3948079887777567,3.576154261827469,0.0010951341209874954,8.703325688838959,0.02323502121726051,1.009218953549862,0.96,"{'x': 696, 'y': 282, 'w': 571, 'h': 571, 'left_eye': (1091, 494), 'right_eye': (869, 499)}","{'angry': 86.292165517807, 'disgust': 0.3948079887777567, 'fear': 3.576154261827469, 'happy': 0.0010951341209874954, 'sad': 8.703325688838959, 'surprise': 0.02323502121726051, 'neutral': 1.009218953549862}",Investor 1
2576,angry,78.13630364700512,0.45766317417762586,4.250245407194447,0.0029835713657460784,14.237867088572134,0.03840058758829235,2.8765343425829,0.95,"{'x': 697, 'y': 285, 'w': 562, 'h': 562, 'left_eye': (1090, 493), 'right_eye': (869, 497)}","{'angry': 78.13630364700512, 'disgust': 0.45766317417762586, 'fear': 4.250245407194447, 'happy': 0.0029835713657460784, 'sad': 14.237867088572134, 'surprise': 0.03840058758829235, 'neutral': 2.8765343425829}",Investor 1
2577,angry,86.98492646217346,6.412035971879959,3.553721308708191,0.0027763684556703083,2.6256928220391273,0.12308916775509715,0.2977539086714387,0.95,"{'x': 702, 'y': 294, 'w': 551, 'h': 551, 'left_eye': (1092, 494), 'right_eye': (870, 501)}","{'angry': 86.98492646217346, 'disgust': 6.412035971879959, 'fear': 3.553721308708191, 'happy': 0.0027763684556703083, 'sad': 2.6256928220391273, 'surprise': 0.12308916775509715, 'neutral': 0.2977539086714387}",Investor 1
2578,angry,78.1161341805618,0.11338099326264778,4.733153996843576,0.004025216665098195,12.92183404229093,0.09163877040125673,4.019839050750619,0.94,"{'x': 691, 'y': 285, 'w': 572, 'h': 572, 'left_eye': (1090, 493), 'right_eye': (862, 497)}","{'angry': 78.1161341805618, 'disgust': 0.11338099326264778, 'fear': 4.733153996843576, 'happy': 0.004025216665098195, 'sad': 12.92183404229093, 'surprise': 0.09163877040125673, 'neutral': 4.019839050750619}",Investor 1
2579,angry,88.43035697937012,0.8049609139561653,4.863025993108749,0.0032022431696532294,4.291969910264015,0.13810365926474333,1.468385849148035,0.94,"{'x': 685, 'y': 282, 'w': 578, 'h': 578, 'left_eye': (1093, 494), 'right_eye': (866, 498)}","{'angry': 88.43035697937012, 'disgust': 0.8049609139561653, 'fear': 4.863025993108749, 'happy': 0.0032022431696532294, 'sad': 4.291969910264015, 'surprise': 0.13810365926474333, 'neutral': 1.468385849148035}",Investor 1
2580,angry,94.21785439359275,0.32071172774354983,3.0812788728641793,0.0032569571098501377,1.6392049425366486,0.07942336852019241,0.6582762041405561,0.94,"{'x': 685, 'y': 280, 'w': 580, 'h': 580, 'left_eye': (1090, 494), 'right_eye': (864, 497)}","{'angry': 94.21785439359275, 'disgust': 0.32071172774354983, 'fear': 3.0812788728641793, 'happy': 0.0032569571098501377, 'sad': 1.6392049425366486, 'surprise': 0.07942336852019241, 'neutral': 0.6582762041405561}",Investor 1
2581,angry,93.6443559699483,0.5533878885522948,3.5270955892915237,0.007514366902726668,1.7976520863356693,0.052784191683285436,0.4172108167810222,0.93,"{'x': 695, 'y': 288, 'w': 563, 'h': 563, 'left_eye': (1089, 494), 'right_eye': (865, 497)}","{'angry': 93.6443559699483, 'disgust': 0.5533878885522948, 'fear': 3.5270955892915237, 'happy': 0.007514366902726668, 'sad': 1.7976520863356693, 'surprise': 0.052784191683285436, 'neutral': 0.4172108167810222}",Investor 1
2582,angry,89.9371218756292,0.36438415139804464,3.984379665925543,0.0038388027831755987,3.7466692928470025,0.13677319045460934,1.8268238437981792,0.95,"{'x': 679, 'y': 278, 'w': 585, 'h': 585, 'left_eye': (1090, 494), 'right_eye': (864, 497)}","{'angry': 89.9371218756292, 'disgust': 0.36438415139804464, 'fear': 3.984379665925543, 'happy': 0.0038388027831755987, 'sad': 3.7466692928470025, 'surprise': 0.13677319045460934, 'neutral': 1.8268238437981792}",Investor 1
2583,angry,94.59467659123501,0.5737038358410989,2.6981580157499274,0.0074538588214778725,1.6408353857194458,0.08057728816961332,0.40457849058127626,0.93,"{'x': 696, 'y': 291, 'w': 558, 'h': 558, 'left_eye': (1088, 495), 'right_eye': (865, 498)}","{'angry': 94.59467659123501, 'disgust': 0.5737038358410989, 'fear': 2.6981580157499274, 'happy': 0.0074538588214778725, 'sad': 1.6408353857194458, 'surprise': 0.08057728816961332, 'neutral': 0.40457849058127626}",Investor 1
2584,angry,92.68770217895508,0.319127575494349,2.9690952971577644,0.0029426815672195517,2.9533518478274345,0.05117019172757864,1.0166081599891186,0.93,"{'x': 688, 'y': 283, 'w': 572, 'h': 572, 'left_eye': (1090, 493), 'right_eye': (869, 500)}","{'angry': 92.68770217895508, 'disgust': 0.319127575494349, 'fear': 2.9690952971577644, 'happy': 0.0029426815672195517, 'sad': 2.9533518478274345, 'surprise': 0.05117019172757864, 'neutral': 1.0166081599891186}",Investor 1
2585,angry,96.94111943244934,0.0890841125510633,1.5145757235586643,0.0027332127501722425,1.3119245879352093,0.0069557674578391016,0.1336021930910647,0.93,"{'x': 698, 'y': 289, 'w': 559, 'h': 559, 'left_eye': (1091, 493), 'right_eye': (866, 497)}","{'angry': 96.94111943244934, 'disgust': 0.0890841125510633, 'fear': 1.5145757235586643, 'happy': 0.0027332127501722425, 'sad': 1.3119245879352093, 'surprise': 0.0069557674578391016, 'neutral': 0.1336021930910647}",Investor 1
2586,angry,92.39723086357117,0.595532963052392,3.069956786930561,0.0036436820664675906,3.0000612139701843,0.11239213636144996,0.821186788380146,0.92,"{'x': 688, 'y': 284, 'w': 570, 'h': 570, 'left_eye': (1088, 493), 'right_eye': (863, 496)}","{'angry': 92.39723086357117, 'disgust': 0.595532963052392, 'fear': 3.069956786930561, 'happy': 0.0036436820664675906, 'sad': 3.0000612139701843, 'surprise': 0.11239213636144996, 'neutral': 0.821186788380146}",Investor 1
2587,angry,93.84814574144534,0.07858335966368202,2.0521329132160053,0.004283212764303913,3.357683839478035,0.013083513372401044,0.6460898716938649,0.93,"{'x': 695, 'y': 287, 'w': 564, 'h': 564, 'left_eye': (1091, 493), 'right_eye': (865, 496)}","{'angry': 93.84814574144534, 'disgust': 0.07858335966368202, 'fear': 2.0521329132160053, 'happy': 0.004283212764303913, 'sad': 3.357683839478035, 'surprise': 0.013083513372401044, 'neutral': 0.6460898716938649}",Investor 1
2588,angry,94.95508074760437,0.16855516005307436,1.6628572717308998,0.0015655914467060938,2.845662832260132,0.0073036368121393025,0.35897495690733194,0.95,"{'x': 696, 'y': 288, 'w': 559, 'h': 559, 'left_eye': (1093, 494), 'right_eye': (867, 498)}","{'angry': 94.95508074760437, 'disgust': 0.16855516005307436, 'fear': 1.6628572717308998, 'happy': 0.0015655914467060938, 'sad': 2.845662832260132, 'surprise': 0.0073036368121393025, 'neutral': 0.35897495690733194}",Investor 1
2589,angry,82.59424463476209,0.5747993353634676,4.387469106165714,0.0037929216419551382,9.692822974492488,0.15944425035680831,2.5874334998389186,0.94,"{'x': 691, 'y': 285, 'w': 568, 'h': 568, 'left_eye': (1090, 494), 'right_eye': (867, 499)}","{'angry': 82.59424463476209, 'disgust': 0.5747993353634676, 'fear': 4.387469106165714, 'happy': 0.0037929216419551382, 'sad': 9.692822974492488, 'surprise': 0.15944425035680831, 'neutral': 2.5874334998389186}",Investor 1
2590,angry,90.94014709831161,0.21164520973832665,3.3775052206221354,0.010543135332186392,4.216670496265322,0.041286783658297875,1.202203963828323,0.96,"{'x': 691, 'y': 289, 'w': 561, 'h': 561, 'left_eye': None, 'right_eye': None}","{'angry': 90.94014709831161, 'disgust': 0.21164520973832665, 'fear': 3.3775052206221354, 'happy': 0.010543135332186392, 'sad': 4.216670496265322, 'surprise': 0.041286783658297875, 'neutral': 1.202203963828323}",Investor 1
2591,angry,87.84189224243164,0.1779436250217259,2.5271056219935417,0.0020825591491302475,7.771243900060654,0.03434718819335103,1.645384542644024,0.95,"{'x': 694, 'y': 287, 'w': 565, 'h': 565, 'left_eye': (1092, 494), 'right_eye': (867, 499)}","{'angry': 87.84189224243164, 'disgust': 0.1779436250217259, 'fear': 2.5271056219935417, 'happy': 0.0020825591491302475, 'sad': 7.771243900060654, 'surprise': 0.03434718819335103, 'neutral': 1.645384542644024}",Investor 1
2592,angry,87.56441995885491,0.2367464500961572,2.262999997317791,0.0032971367691799563,8.157700041395428,0.036664873917169806,1.7381775297628361,0.95,"{'x': 694, 'y': 287, 'w': 563, 'h': 563, 'left_eye': (1091, 494), 'right_eye': (863, 497)}","{'angry': 87.56441995885491, 'disgust': 0.2367464500961572, 'fear': 2.262999997317791, 'happy': 0.0032971367691799563, 'sad': 8.157700041395428, 'surprise': 0.036664873917169806, 'neutral': 1.7381775297628361}",Investor 1
2593,angry,81.12601041793823,3.338601067662239,5.4767366498708725,0.0039323538658209145,8.195977658033371,0.516000296920538,1.3427408412098885,0.94,"{'x': 690, 'y': 284, 'w': 571, 'h': 571, 'left_eye': (1092, 494), 'right_eye': (865, 497)}","{'angry': 81.12601041793823, 'disgust': 3.338601067662239, 'fear': 5.4767366498708725, 'happy': 0.0039323538658209145, 'sad': 8.195977658033371, 'surprise': 0.516000296920538, 'neutral': 1.3427408412098885}",Investor 1
2594,angry,90.84200859069824,0.42341770604252815,2.1392088383436203,0.00216381286008982,5.726255476474762,0.03544245846569538,0.8315057493746281,0.96,"{'x': 694, 'y': 286, 'w': 563, 'h': 563, 'left_eye': (1089, 494), 'right_eye': (864, 496)}","{'angry': 90.84200859069824, 'disgust': 0.42341770604252815, 'fear': 2.1392088383436203, 'happy': 0.00216381286008982, 'sad': 5.726255476474762, 'surprise': 0.03544245846569538, 'neutral': 0.8315057493746281}",Investor 1
2595,angry,62.96915787274586,0.705068134818562,4.836502214461697,0.011537846108826019,26.127831705083352,0.08599465876227073,5.263907776111828,0.92,"{'x': 699, 'y': 288, 'w': 556, 'h': 556, 'left_eye': (1091, 495), 'right_eye': (865, 498)}","{'angry': 62.96915787274586, 'disgust': 0.705068134818562, 'fear': 4.836502214461697, 'happy': 0.011537846108826019, 'sad': 26.127831705083352, 'surprise': 0.08599465876227073, 'neutral': 5.263907776111828}",Investor 1
2596,angry,82.29065152518135,6.379687025584337,5.06486497046173,0.003162105700117974,4.817666284124102,0.593147030172106,0.8508172734597595,0.96,"{'x': 690, 'y': 283, 'w': 568, 'h': 568, 'left_eye': (1091, 494), 'right_eye': (869, 499)}","{'angry': 82.29065152518135, 'disgust': 6.379687025584337, 'fear': 5.06486497046173, 'happy': 0.003162105700117974, 'sad': 4.817666284124102, 'surprise': 0.593147030172106, 'neutral': 0.8508172734597595}",Investor 1
2597,angry,80.30522700485861,0.24094392467213574,3.5041424925157436,0.003431205141409991,13.391362024383303,0.026354935603745508,2.528525214967106,0.93,"{'x': 697, 'y': 287, 'w': 563, 'h': 563, 'left_eye': (1092, 494), 'right_eye': (869, 497)}","{'angry': 80.30522700485861, 'disgust': 0.24094392467213574, 'fear': 3.5041424925157436, 'happy': 0.003431205141409991, 'sad': 13.391362024383303, 'surprise': 0.026354935603745508, 'neutral': 2.528525214967106}",Investor 1
2598,angry,79.3887518743429,0.10919648545396068,2.9919238523108693,0.003173286880968214,15.05558759968059,0.006701544514341789,2.4446728354107443,0.96,"{'x': 700, 'y': 289, 'w': 559, 'h': 559, 'left_eye': (1092, 496), 'right_eye': (865, 498)}","{'angry': 79.3887518743429, 'disgust': 0.10919648545396068, 'fear': 2.9919238523108693, 'happy': 0.003173286880968214, 'sad': 15.05558759968059, 'surprise': 0.006701544514341789, 'neutral': 2.4446728354107443}",Investor 1
2599,angry,57.2959303855896,0.2957964316010475,4.659773409366608,0.016642012633383274,28.41043472290039,0.09039631695486605,9.231031686067581,0.95,"{'x': 701, 'y': 293, 'w': 550, 'h': 550, 'left_eye': (1094, 494), 'right_eye': (862, 498)}","{'angry': 57.2959303855896, 'disgust': 0.2957964316010475, 'fear': 4.659773409366608, 'happy': 0.016642012633383274, 'sad': 28.41043472290039, 'surprise': 0.09039631695486605, 'neutral': 9.231031686067581}",Investor 1
2600,angry,75.86495280265808,0.17119833501055837,3.0869178473949432,0.0030924926250008866,17.775315046310425,0.008499599061906338,3.090023063123226,0.94,"{'x': 700, 'y': 291, 'w': 556, 'h': 556, 'left_eye': (1091, 495), 'right_eye': (865, 499)}","{'angry': 75.86495280265808, 'disgust': 0.17119833501055837, 'fear': 3.0869178473949432, 'happy': 0.0030924926250008866, 'sad': 17.775315046310425, 'surprise': 0.008499599061906338, 'neutral': 3.090023063123226}",Investor 1
2601,angry,74.34867024421692,0.22139404900372028,3.4442003816366196,0.0035776105505647138,18.663540482521057,0.016454278375022113,3.302159905433655,0.94,"{'x': 700, 'y': 291, 'w': 556, 'h': 556, 'left_eye': (1091, 494), 'right_eye': (865, 499)}","{'angry': 74.34867024421692, 'disgust': 0.22139404900372028, 'fear': 3.4442003816366196, 'happy': 0.0035776105505647138, 'sad': 18.663540482521057, 'surprise': 0.016454278375022113, 'neutral': 3.302159905433655}",Investor 1
2602,angry,63.68170813540123,1.300614172147015,8.557137571914485,0.009701570823741084,22.687563575796656,0.3805240395412994,3.3827449819153568,0.93,"{'x': 691, 'y': 293, 'w': 565, 'h': 565, 'left_eye': (1092, 495), 'right_eye': (866, 500)}","{'angry': 63.68170813540123, 'disgust': 1.300614172147015, 'fear': 8.557137571914485, 'happy': 0.009701570823741084, 'sad': 22.687563575796656, 'surprise': 0.3805240395412994, 'neutral': 3.3827449819153568}",Investor 1
2603,angry,54.32061553001404,0.06619277410209179,3.0970439314842224,0.010815023415489122,29.402384161949158,0.030553285614587367,13.07239681482315,0.95,"{'x': 702, 'y': 298, 'w': 547, 'h': 547, 'left_eye': (1091, 496), 'right_eye': (864, 500)}","{'angry': 54.32061553001404, 'disgust': 0.06619277410209179, 'fear': 3.0970439314842224, 'happy': 0.010815023415489122, 'sad': 29.402384161949158, 'surprise': 0.030553285614587367, 'neutral': 13.07239681482315}",Investor 1
2604,no dominant emotion detected,41.03308320045471,0.08431678870692849,3.7254896014928818,0.011655728303594515,34.567469358444214,0.045657248119823635,20.532330870628357,0.94,"{'x': 694, 'y': 292, 'w': 567, 'h': 567, 'left_eye': (1094, 497), 'right_eye': (862, 500)}","{'angry': 41.03308320045471, 'disgust': 0.08431678870692849, 'fear': 3.7254896014928818, 'happy': 0.011655728303594515, 'sad': 34.567469358444214, 'surprise': 0.045657248119823635, 'neutral': 20.532330870628357}",Investor 1
2605,angry,77.74742245674133,2.5521403178572655,5.246490985155106,0.006283856782829389,11.241793632507324,0.9302153252065182,2.275659702718258,0.93,"{'x': 696, 'y': 295, 'w': 560, 'h': 560, 'left_eye': (1092, 497), 'right_eye': (866, 499)}","{'angry': 77.74742245674133, 'disgust': 2.5521403178572655, 'fear': 5.246490985155106, 'happy': 0.006283856782829389, 'sad': 11.241793632507324, 'surprise': 0.9302153252065182, 'neutral': 2.275659702718258}",Investor 1
2606,angry,85.50455397421766,0.18707147002699615,2.2067663096506966,0.0026549197609580396,10.647334682623706,0.010991363379307569,1.4406314905740607,0.93,"{'x': 705, 'y': 300, 'w': 547, 'h': 547, 'left_eye': (1093, 497), 'right_eye': (863, 500)}","{'angry': 85.50455397421766, 'disgust': 0.18707147002699615, 'fear': 2.2067663096506966, 'happy': 0.0026549197609580396, 'sad': 10.647334682623706, 'surprise': 0.010991363379307569, 'neutral': 1.4406314905740607}",Investor 1
2607,angry,64.51459315506179,0.20507845387330376,4.021288694220107,0.011088888938248989,24.84712301773566,0.06620061279911475,6.3346337577482315,0.93,"{'x': 702, 'y': 301, 'w': 545, 'h': 545, 'left_eye': (1092, 496), 'right_eye': (865, 500)}","{'angry': 64.51459315506179, 'disgust': 0.20507845387330376, 'fear': 4.021288694220107, 'happy': 0.011088888938248989, 'sad': 24.84712301773566, 'surprise': 0.06620061279911475, 'neutral': 6.3346337577482315}",Investor 1
2608,angry,82.86711573600769,5.328614264726639,4.7956787049770355,0.003006831138918642,5.085144937038422,1.2038055807352066,0.7166442926973104,0.94,"{'x': 698, 'y': 298, 'w': 556, 'h': 556, 'left_eye': (1091, 496), 'right_eye': (864, 500)}","{'angry': 82.86711573600769, 'disgust': 5.328614264726639, 'fear': 4.7956787049770355, 'happy': 0.003006831138918642, 'sad': 5.085144937038422, 'surprise': 1.2038055807352066, 'neutral': 0.7166442926973104}",Investor 1
2609,angry,54.12524342536926,0.03727421571966261,2.4258747696876526,0.008837341738399118,27.916330099105835,0.01929969439515844,15.467140078544617,0.92,"{'x': 703, 'y': 297, 'w': 550, 'h': 550, 'left_eye': (1089, 497), 'right_eye': (863, 501)}","{'angry': 54.12524342536926, 'disgust': 0.03727421571966261, 'fear': 2.4258747696876526, 'happy': 0.008837341738399118, 'sad': 27.916330099105835, 'surprise': 0.01929969439515844, 'neutral': 15.467140078544617}",Investor 1
2610,angry,68.01156997680664,14.199836552143097,6.679118424654007,0.010180663230130449,8.231409639120102,1.5050680376589298,1.3628237880766392,0.93,"{'x': 705, 'y': 298, 'w': 545, 'h': 545, 'left_eye': (1091, 499), 'right_eye': (865, 503)}","{'angry': 68.01156997680664, 'disgust': 14.199836552143097, 'fear': 6.679118424654007, 'happy': 0.010180663230130449, 'sad': 8.231409639120102, 'surprise': 1.5050680376589298, 'neutral': 1.3628237880766392}",Investor 1
2611,angry,70.26867866516113,1.157673541456461,4.661862179636955,0.010272213694406673,18.38361918926239,0.27117819990962744,5.246720835566521,0.93,"{'x': 705, 'y': 298, 'w': 548, 'h': 548, 'left_eye': (1091, 499), 'right_eye': (864, 503)}","{'angry': 70.26867866516113, 'disgust': 1.157673541456461, 'fear': 4.661862179636955, 'happy': 0.010272213694406673, 'sad': 18.38361918926239, 'surprise': 0.27117819990962744, 'neutral': 5.246720835566521}",Investor 1
2612,angry,81.12650997200667,1.3061158206233872,4.371926449056056,0.004579164578990576,10.584067439083304,0.12476571880747192,2.482039443078008,0.95,"{'x': 713, 'y': 310, 'w': 531, 'h': 531, 'left_eye': (1092, 500), 'right_eye': (856, 505)}","{'angry': 81.12650997200667, 'disgust': 1.3061158206233872, 'fear': 4.371926449056056, 'happy': 0.004579164578990576, 'sad': 10.584067439083304, 'surprise': 0.12476571880747192, 'neutral': 2.482039443078008}",Investor 1
2613,angry,60.161036252975464,0.08787701954133809,2.9545245692133904,0.004699854616774246,24.533076584339142,0.04743245372083038,12.211358547210693,0.94,"{'x': 713, 'y': 307, 'w': 539, 'h': 539, 'left_eye': (1091, 501), 'right_eye': (864, 505)}","{'angry': 60.161036252975464, 'disgust': 0.08787701954133809, 'fear': 2.9545245692133904, 'happy': 0.004699854616774246, 'sad': 24.533076584339142, 'surprise': 0.04743245372083038, 'neutral': 12.211358547210693}",Investor 1
2614,angry,81.45031929016113,1.2159747071564198,3.921717032790184,0.00451023515779525,10.781829804182053,0.18400546396151185,2.4416424334049225,0.95,"{'x': 714, 'y': 312, 'w': 531, 'h': 531, 'left_eye': (1091, 502), 'right_eye': (865, 505)}","{'angry': 81.45031929016113, 'disgust': 1.2159747071564198, 'fear': 3.921717032790184, 'happy': 0.00451023515779525, 'sad': 10.781829804182053, 'surprise': 0.18400546396151185, 'neutral': 2.4416424334049225}",Investor 1
2615,angry,66.07248783111572,0.017845524416770786,1.9257206469774246,0.003179708801326342,22.8224515914917,0.006745008431607857,9.151571244001389,0.95,"{'x': 710, 'y': 307, 'w': 544, 'h': 544, 'left_eye': (1091, 502), 'right_eye': (864, 506)}","{'angry': 66.07248783111572, 'disgust': 0.017845524416770786, 'fear': 1.9257206469774246, 'happy': 0.003179708801326342, 'sad': 22.8224515914917, 'surprise': 0.006745008431607857, 'neutral': 9.151571244001389}",Investor 1
